,longitude,latitude,day,month,year,native,species,DOY,geometry,ClimateDivision
692,-122.579,38.134,06,05,2014,yes,Clarkia purpurea,126,POINT (-122.579 38.134),1
705,-122.577,38.592,09,05,2014,yes,Clarkia purpurea,129,POINT (-122.577 38.592),1
718,-122.592,38.143,20,05,2016,yes,Clarkia purpurea,141,POINT (-122.592 38.143),1
732,-122.603,37.983,14,05,2016,yes,Clarkia purpurea,135,POINT (-122.603 37.983),1
738,-122.513,38.437,06,06,2010,yes,Clarkia purpurea,157,POINT (-122.513 38.437),1
739,-122.688,38.567,29,05,2016,yes,Clarkia purpurea,150,POINT (-122.688 38.567),1
740,-122.61,37.929,10,05,2014,yes,Clarkia purpurea,130,POINT (-122.61 37.929),1
741,-122.7,38.567,08,07,1993,yes,Clarkia purpurea,189,POINT (-122.7 38.567),1
743,-122.736,37.931,30,05,1969,yes,Clarkia purpurea,150,POINT (-122.736 37.931),1
744,-122.589,38.133,08,05,2016,yes,Clarkia purpurea,129,POINT (-122.589 38.133),1
745,-122.592,38.131,14,05,2016,yes,Clarkia purpurea,135,POINT (-122.592 38.131),1
746,-122.601,38.132,14,05,2016,yes,Clarkia purpurea,135,POINT (-122.601 38.132),1
747,-122.514,38.355,03,05,2016,yes,Clarkia purpurea,124,POINT (-122.514 38.355),1
748,-122.576,38.148,12,06,2016,yes,Clarkia purpurea,164,POINT (-122.576 38.148),1
749,-122.554,38.617,11,06,2016,yes,Clarkia purpurea,163,POINT (-122.554 38.617),1
750,-122.694,38.566,29,05,2016,yes,Clarkia purpurea,150,POINT (-122.694 38.566),1
751,-122.603,37.983,14,05,2016,yes,Clarkia purpurea,135,POINT (-122.603 37.983),1
752,-122.603,37.983,14,05,2016,yes,Clarkia purpurea,135,POINT (-122.603 37.983),1
753,-122.572,38.151,11,05,2016,yes,Clarkia purpurea,132,POINT (-122.572 38.151),1
754,-122.486,37.83,16,04,2016,yes,Clarkia purpurea,107,POINT (-122.486 37.83),1
755,-122.594,37.946,26,04,2015,yes,Clarkia purpurea,116,POINT (-122.594 37.946),1
756,-122.626,37.965,18,04,2015,yes,Clarkia purpurea,108,POINT (-122.626 37.965),1
757,-122.624,37.964,14,06,2014,yes,Clarkia purpurea,165,POINT (-122.624 37.964),1
758,-122.611,37.965,01,06,2014,yes,Clarkia purpurea,152,POINT (-122.611 37.965),1
759,-122.572,38.481,20,05,2014,yes,Clarkia purpurea,140,POINT (-122.572 38.481),1
760,-122.634,38.439,05,05,2014,yes,Clarkia purpurea,125,POINT (-122.634 38.439),1
761,-122.787,38.143,29,04,2014,yes,Clarkia purpurea,119,POINT (-122.787 38.143),1
762,-122.579,38.134,08,05,2014,yes,Clarkia purpurea,128,POINT (-122.579 38.134),1
763,-122.61,37.958,07,05,2014,yes,Clarkia purpurea,127,POINT (-122.61 37.958),1
764,-122.556,38.609,04,05,2014,yes,Clarkia purpurea,124,POINT (-122.556 38.609),1
765,-122.764,38.719,19,04,2014,yes,Clarkia purpurea,109,POINT (-122.764 38.719),1
766,-122.57,38.457,15,05,2013,yes,Clarkia purpurea,135,POINT (-122.57 38.457),1
767,-122.583,37.968,24,07,2011,yes,Clarkia purpurea,205,POINT (-122.583 37.968),1
768,-122.686,38.571,18,06,2011,yes,Clarkia purpurea,169,POINT (-122.686 38.571),1
771,-122.766,38.814,28,05,1983,yes,Chaenactis glabriuscula,148,POINT (-122.766 38.814),1
772,-123.261,40.434,17,06,1980,yes,Chaenactis glabriuscula,169,POINT (-123.261 40.434),1
773,-123.431,40.656,30,05,1980,yes,Chaenactis glabriuscula,151,POINT (-123.431 40.656),1
774,-122.748,38.793,22,06,1984,yes,Chaenactis glabriuscula,174,POINT (-122.748 38.793),1
775,-123.114,40.427,17,06,1980,yes,Chaenactis glabriuscula,169,POINT (-123.114 40.427),1
778,-123.431,40.653,30,05,1980,yes,Chaenactis glabriuscula,151,POINT (-123.431 40.653),1
779,-123.11,40.424,17,06,1980,yes,Chaenactis glabriuscula,169,POINT (-123.11 40.424),1
780,-123.259,40.437,17,06,1980,yes,Chaenactis glabriuscula,169,POINT (-123.259 40.437),1
781,-123.202,40.437,22,06,1975,yes,Chaenactis glabriuscula,173,POINT (-123.202 40.437),1
783,-122.747,39.271,31,05,2008,yes,Chaenactis glabriuscula,152,POINT (-122.747 39.271),1
784,-122.844,38.809,20,06,1975,yes,Chaenactis glabriuscula,171,POINT (-122.844 38.809),1
785,-122.766,38.814,22,05,1975,yes,Chaenactis glabriuscula,142,POINT (-122.766 38.814),1
786,-122.807,38.805,27,03,1974,yes,Chaenactis glabriuscula,86,POINT (-122.807 38.805),1
787,-122.747,39.271,31,05,2008,yes,Chaenactis glabriuscula,152,POINT (-122.747 39.271),1
788,-123.043,40.404,18,06,1980,yes,Chaenactis glabriuscula,170,POINT (-123.043 40.404),1
789,-122.644,38.347,02,04,2015,yes,Amsinckia menziesii,92,POINT (-122.644 38.347),1
790,-122.433,38.576,07,03,1980,yes,Amsinckia menziesii,67,POINT (-122.433 38.576),1
791,-122.462,38.572,03,04,1972,yes,Amsinckia menziesii,94,POINT (-122.462 38.572),1
792,-122.468,38.557,20,03,1980,yes,Amsinckia menziesii,80,POINT (-122.468 38.557),1
798,-122.525,41.647,29,04,1980,yes,Amsinckia menziesii,120,POINT (-122.525 41.647),1
826,-122.474,41.632,09,06,2005,yes,Amsinckia menziesii,160,POINT (-122.474 41.632),1
829,-122.403,38.562,05,05,2012,yes,Amsinckia menziesii,126,POINT (-122.403 38.562),1
830,-122.583,38.567,20,04,1996,yes,Amsinckia menziesii,111,POINT (-122.583 38.567),1
832,-122.474,41.632,09,06,2005,yes,Amsinckia menziesii,160,POINT (-122.474 41.632),1
833,-122.132,41.865,01,07,1993,yes,Amsinckia menziesii,182,POINT (-122.132 41.865),1
848,-122.623,37.962,14,04,2016,yes,Amsinckia menziesii,105,POINT (-122.623 37.962),1
851,-122.583,37.975,13,05,2016,yes,Amsinckia menziesii,134,POINT (-122.583 37.975),1
852,-122.741,38.088,27,03,2015,yes,Amsinckia menziesii,86,POINT (-122.741 38.088),1
853,-122.522,38.359,07,03,2016,yes,Amsinckia menziesii,67,POINT (-122.522 38.359),1
854,-122.552,38.617,05,03,2015,yes,Amsinckia menziesii,64,POINT (-122.552 38.617),1
855,-122.509,38.366,25,04,2009,yes,Amsinckia menziesii,115,POINT (-122.509 38.366),1
856,-122.543,38.018,30,03,2013,yes,Amsinckia menziesii,89,POINT (-122.543 38.018),1
857,-122.733,38.567,08,04,2012,yes,Amsinckia menziesii,99,POINT (-122.733 38.567),1
858,-122.604,38.138,29,03,2012,yes,Amsinckia menziesii,89,POINT (-122.604 38.138),1
859,-122.781,38.612,12,03,2012,yes,Amsinckia menziesii,72,POINT (-122.781 38.612),1
860,-122.134,38.251,25,02,2012,yes,Amsinckia menziesii,56,POINT (-122.134 38.251),1
861,-122.581,37.97,02,04,2011,yes,Amsinckia menziesii,92,POINT (-122.581 37.97),1
862,-122.521,38.552,11,04,1979,no,Medicago polymorpha,101,POINT (-122.521 38.552),1
863,-122.373,38.388,02,04,1972,no,Medicago polymorpha,93,POINT (-122.373 38.388),1
864,-122.28,38.483,03,05,1981,no,Medicago polymorpha,123,POINT (-122.28 38.483),1
865,-122.38,38.503,25,04,1971,no,Medicago polymorpha,115,POINT (-122.38 38.503),1
867,-122.292,38.493,03,05,1981,no,Medicago polymorpha,123,POINT (-122.292 38.493),1
868,-123.901,40.338,28,07,1983,no,Medicago polymorpha,209,POINT (-123.901 40.338),1
869,-122.44,38.568,26,05,1972,no,Medicago polymorpha,147,POINT (-122.44 38.568),1
870,-122.831,38.837,05,05,1984,no,Medicago polymorpha,126,POINT (-122.831 38.837),1
871,-122.44,38.568,26,05,1972,no,Medicago polymorpha,147,POINT (-122.44 38.568),1
872,-122.598,38.597,25,02,1980,no,Medicago polymorpha,56,POINT (-122.598 38.597),1
905,-122.139,38.245,29,04,2014,no,Medicago polymorpha,119,POINT (-122.139 38.245),1
914,-123.798,39.308,29,05,1983,no,Medicago polymorpha,149,POINT (-123.798 39.308),1
915,-123.799,39.336,11,05,1983,no,Medicago polymorpha,131,POINT (-123.799 39.336),1
916,-123.799,39.336,11,05,1983,no,Medicago polymorpha,131,POINT (-123.799 39.336),1
917,-124.233,41.767,18,06,1974,no,Medicago polymorpha,169,POINT (-124.233 41.767),1
918,-122.219,38.157,20,04,2011,no,Medicago polymorpha,110,POINT (-122.219 38.157),1
919,-124.067,40.033,17,06,1974,no,Medicago polymorpha,168,POINT (-124.067 40.033),1
920,-123.984,40.431,13,09,2009,no,Medicago polymorpha,256,POINT (-123.984 40.431),1
930,-124.173,40.815,12,04,1980,no,Medicago polymorpha,103,POINT (-124.173 40.815),1
931,-123.806,39.332,23,05,1979,no,Medicago polymorpha,143,POINT (-123.806 39.332),1
932,-124.055,40.028,15,06,1980,no,Medicago polymorpha,167,POINT (-124.055 40.028),1
933,-123.155,39.228,31,03,1978,no,Medicago polymorpha,90,POINT (-123.155 39.228),1
934,-124.161,40.81,15,06,1976,no,Medicago polymorpha,167,POINT (-124.161 40.81),1
935,-123.869,40.126,16,05,1978,no,Medicago polymorpha,136,POINT (-123.869 40.126),1
936,-123.969,40.052,13,05,1978,no,Medicago polymorpha,133,POINT (-123.969 40.052),1
937,-123.869,40.126,16,05,1978,no,Medicago polymorpha,136,POINT (-123.869 40.126),1
938,-124.164,40.774,24,04,1978,no,Medicago polymorpha,114,POINT (-124.164 40.774),1
939,-123.193,40.737,30,03,1968,no,Medicago polymorpha,90,POINT (-123.193 40.737),1
945,-124.126,41.166,11,05,1974,no,Medicago polymorpha,131,POINT (-124.126 41.166),1
946,-124.161,40.81,19,06,1976,no,Medicago polymorpha,171,POINT (-124.161 40.81),1
947,-124.254,41.782,21,04,1978,no,Medicago polymorpha,111,POINT (-124.254 41.782),1
948,-124.072,40.961,09,04,1978,no,Medicago polymorpha,99,POINT (-124.072 40.961),1
950,-124.161,40.81,19,06,1976,no,Medicago polymorpha,171,POINT (-124.161 40.81),1
953,-124.102,41.594,17,10,1970,no,Medicago polymorpha,290,POINT (-124.102 41.594),1
985,-123.81,39.452,26,06,1997,no,Medicago polymorpha,177,POINT (-123.81 39.452),1
987,-122.819,38.812,07,06,1973,no,Medicago polymorpha,158,POINT (-122.819 38.812),1
988,-123.349,39.428,29,05,2012,no,Medicago polymorpha,150,POINT (-123.349 39.428),1
989,-122.528,38.442,17,04,1993,no,Medicago polymorpha,107,POINT (-122.528 38.442),1
990,-122.506,38.45,08,05,1993,no,Medicago polymorpha,128,POINT (-122.506 38.45),1
991,-123.772,39.57,25,03,2007,no,Medicago polymorpha,84,POINT (-123.772 39.57),1
992,-122.51,38.515,19,04,1970,no,Medicago polymorpha,109,POINT (-122.51 38.515),1
997,-122.277,38.183,18,04,2016,no,Medicago polymorpha,109,POINT (-122.277 38.183),1
1008,-122.518,38.442,25,02,2012,no,Medicago polymorpha,56,POINT (-122.518 38.442),1
1012,-123.209,39.158,27,04,2016,no,Medicago polymorpha,118,POINT (-123.209 39.158),1
1023,-122.706,38.447,17,03,2012,no,Medicago polymorpha,77,POINT (-122.706 38.447),1
1031,-122.64,37.941,26,04,2014,no,Medicago polymorpha,116,POINT (-122.64 37.941),1
1033,-122.707,38.42,06,11,2016,no,Medicago polymorpha,311,POINT (-122.707 38.42),1
1034,-122.579,37.947,12,04,2013,no,Medicago polymorpha,102,POINT (-122.579 37.947),1
1035,-122.609,37.925,05,05,2012,no,Medicago polymorpha,126,POINT (-122.609 37.925),1
1036,-123.984,40.431,13,09,2009,no,Medicago polymorpha,256,POINT (-123.984 40.431),1
1038,-123.809,39.452,26,06,1997,no,Medicago polymorpha,177,POINT (-123.809 39.452),1
1046,-122.51,38.515,19,04,1970,no,Medicago polymorpha,109,POINT (-122.51 38.515),1
1049,-123.772,39.57,25,03,2007,no,Medicago polymorpha,84,POINT (-123.772 39.57),1
1051,-123.809,39.452,26,06,1997,no,Medicago polymorpha,177,POINT (-123.809 39.452),1
1052,-122.87,38.049,23,04,2016,no,Medicago polymorpha,114,POINT (-122.87 38.049),1
1053,-122.694,38.439,30,04,2016,no,Medicago polymorpha,121,POINT (-122.694 38.439),1
1054,-122.822,38.121,23,04,2016,no,Medicago polymorpha,114,POINT (-122.822 38.121),1
1055,-122.236,38.182,10,05,2016,no,Medicago polymorpha,131,POINT (-122.236 38.182),1
1056,-122.463,38.152,06,04,2014,no,Medicago polymorpha,96,POINT (-122.463 38.152),1
1057,-122.706,38.446,09,03,2014,no,Medicago polymorpha,68,POINT (-122.706 38.446),1
1058,-122.645,37.943,28,02,2016,no,Medicago polymorpha,59,POINT (-122.645 37.943),1
1059,-122.781,38.612,20,03,2015,no,Medicago polymorpha,79,POINT (-122.781 38.612),1
1060,-122.581,37.955,04,05,2013,no,Medicago polymorpha,124,POINT (-122.581 37.955),1
1061,-122.164,38.044,14,05,2014,no,Medicago polymorpha,134,POINT (-122.164 38.044),1
1062,-122.536,37.861,28,03,2014,no,Medicago polymorpha,87,POINT (-122.536 37.861),1
1063,-122.815,38.068,28,03,2014,no,Medicago polymorpha,87,POINT (-122.815 38.068),1
1064,-122.579,37.947,12,04,2013,no,Medicago polymorpha,102,POINT (-122.579 37.947),1
1065,-122.666,38.453,28,04,2012,no,Medicago polymorpha,119,POINT (-122.666 38.453),1
1066,-122.689,38.57,15,04,2011,no,Medicago polymorpha,105,POINT (-122.689 38.57),1
1067,-123.772,39.57,25,03,2007,no,Medicago polymorpha,84,POINT (-123.772 39.57),1
1068,-124.067,40.033,17,06,1974,no,Medicago polymorpha,168,POINT (-124.067 40.033),1
1069,-122.597,38.361,01,06,2015,no,Centaurea solstitialis,152,POINT (-122.597 38.361),1
1070,-122.244,38.275,20,06,2014,no,Centaurea solstitialis,171,POINT (-122.244 38.275),1
1085,-122.455,38.302,12,06,2010,no,Centaurea solstitialis,163,POINT (-122.455 38.302),1
1089,-122.438,41.591,30,07,2010,no,Centaurea solstitialis,211,POINT (-122.438 41.591),1
1090,-123.224,41.849,18,08,2010,no,Centaurea solstitialis,230,POINT (-123.224 41.849),1
1091,-122.193,38.132,28,05,2012,no,Centaurea solstitialis,149,POINT (-122.193 38.132),1
1092,-122.634,41.727,27,09,2011,no,Centaurea solstitialis,270,POINT (-122.634 41.727),1
1096,-123.114,39.124,21,06,2013,no,Centaurea solstitialis,172,POINT (-123.114 39.124),1
1101,-123.214,39.094,04,09,2016,no,Centaurea solstitialis,248,POINT (-123.214 39.094),1
1118,-123.779,39.946,16,08,1979,no,Centaurea solstitialis,228,POINT (-123.779 39.946),1
1119,-123.376,41.31,17,06,1970,no,Centaurea solstitialis,168,POINT (-123.376 41.31),1
1120,-123.533,40.721,26,06,1980,no,Centaurea solstitialis,178,POINT (-123.533 40.721),1
1122,-123.171,39.237,22,05,1980,no,Centaurea solstitialis,143,POINT (-123.171 39.237),1
1123,-123.223,39.817,16,06,1980,no,Centaurea solstitialis,168,POINT (-123.223 39.817),1
1124,-123.893,40.113,18,08,1976,no,Centaurea solstitialis,231,POINT (-123.893 40.113),1
1127,-123.983,40.442,03,08,2009,no,Centaurea solstitialis,215,POINT (-123.983 40.442),1
1128,-123.107,41.816,16,07,1970,no,Centaurea solstitialis,197,POINT (-123.107 41.816),1
1129,-123.06,40.745,01,08,1976,no,Centaurea solstitialis,214,POINT (-123.06 40.745),1
1130,-123.63,39.741,18,10,1975,no,Centaurea solstitialis,291,POINT (-123.63 39.741),1
1131,-123.317,41.792,24,08,1976,no,Centaurea solstitialis,237,POINT (-123.317 41.792),1
1134,-122.942,40.731,28,07,1973,no,Centaurea solstitialis,209,POINT (-122.942 40.731),1
1135,-123.134,40.554,03,08,1978,no,Centaurea solstitialis,215,POINT (-123.134 40.554),1
1136,-123.494,40.838,28,07,1974,no,Centaurea solstitialis,209,POINT (-123.494 40.838),1
1210,-122.661,41.83,16,08,2011,no,Centaurea solstitialis,228,POINT (-122.661 41.83),1
1228,-123.107,41.816,16,07,1970,no,Centaurea solstitialis,197,POINT (-123.107 41.816),1
1245,-122.759,38.763,25,06,1985,no,Centaurea solstitialis,176,POINT (-122.759 38.763),1
1246,-122.976,41.829,01,09,2011,no,Centaurea solstitialis,244,POINT (-122.976 41.829),1
1247,-122.438,41.591,30,07,2010,no,Centaurea solstitialis,211,POINT (-122.438 41.591),1
1259,-122.512,38.363,05,11,2016,no,Centaurea solstitialis,310,POINT (-122.512 38.363),1
1284,-122.438,41.591,30,07,2010,no,Centaurea solstitialis,211,POINT (-122.438 41.591),1
1285,-123.118,39.126,21,06,2013,no,Centaurea solstitialis,172,POINT (-123.118 39.126),1
1287,-122.58,37.914,07,07,2016,no,Centaurea solstitialis,189,POINT (-122.58 37.914),1
1288,-123.795,40.1,07,08,2012,no,Centaurea solstitialis,220,POINT (-123.795 40.1),1
1293,-122.55,41.908,01,06,1973,no,Centaurea solstitialis,152,POINT (-122.55 41.908),1
1309,-123.732,39.875,05,07,2014,no,Centaurea solstitialis,186,POINT (-123.732 39.875),1
1310,-123.041,39.005,10,04,2016,no,Centaurea solstitialis,101,POINT (-123.041 39.005),1
1315,-122.583,38.221,26,06,2016,no,Centaurea solstitialis,178,POINT (-122.583 38.221),1
1326,-122.604,37.904,17,03,2014,no,Centaurea solstitialis,76,POINT (-122.604 37.904),1
1327,-123.214,39.094,04,09,2016,no,Centaurea solstitialis,248,POINT (-123.214 39.094),1
1328,-122.512,38.363,05,11,2016,no,Centaurea solstitialis,310,POINT (-122.512 38.363),1
1329,-123.099,39.825,29,10,2016,no,Centaurea solstitialis,303,POINT (-123.099 39.825),1
1330,-122.574,38.596,15,10,2016,no,Centaurea solstitialis,289,POINT (-122.574 38.596),1
1331,-122.836,41.611,05,07,2016,no,Centaurea solstitialis,187,POINT (-122.836 41.611),1
1332,-122.474,38.12,06,06,2016,no,Centaurea solstitialis,158,POINT (-122.474 38.12),1
1333,-122.974,38.449,28,06,2016,no,Centaurea solstitialis,180,POINT (-122.974 38.449),1
1334,-122.239,38.181,24,05,2016,no,Centaurea solstitialis,145,POINT (-122.239 38.181),1
1335,-122.613,37.956,10,08,2013,no,Centaurea solstitialis,222,POINT (-122.613 37.956),1
1336,-122.612,37.965,08,06,2013,no,Centaurea solstitialis,159,POINT (-122.612 37.965),1
1337,-122.613,37.912,25,08,2012,no,Centaurea solstitialis,238,POINT (-122.613 37.912),1
1338,-122.573,41.857,06,09,2016,no,Centaurea solstitialis,250,POINT (-122.573 41.857),1
1339,-122.648,38.451,08,07,2016,no,Centaurea solstitialis,190,POINT (-122.648 38.451),1
1340,-122.239,38.181,04,07,2016,no,Centaurea solstitialis,186,POINT (-122.239 38.181),1
1341,-122.188,38.155,23,06,2016,no,Centaurea solstitialis,175,POINT (-122.188 38.155),1
1342,-123.657,41.24,20,06,2016,no,Centaurea solstitialis,172,POINT (-123.657 41.24),1
1343,-122.538,38.444,30,05,2016,no,Centaurea solstitialis,151,POINT (-122.538 38.444),1
1344,-122.79,38.694,17,07,2011,no,Centaurea solstitialis,198,POINT (-122.79 38.694),1
1345,-122.55,41.9,01,06,1973,no,Centaurea solstitialis,152,POINT (-122.55 41.9),1
1346,-122.618,38.332,30,07,2015,no,Centaurea solstitialis,211,POINT (-122.618 38.332),1
1347,-122.567,38.461,12,09,2015,no,Centaurea solstitialis,255,POINT (-122.567 38.461),1
1348,-123.204,39.265,01,09,2015,no,Centaurea solstitialis,244,POINT (-123.204 39.265),1
1349,-122.783,38.613,24,08,2015,no,Centaurea solstitialis,236,POINT (-122.783 38.613),1
1350,-122.697,38.573,21,07,2015,no,Centaurea solstitialis,202,POINT (-122.697 38.573),1
1351,-122.698,38.573,21,07,2015,no,Centaurea solstitialis,202,POINT (-122.698 38.573),1
1352,-122.698,38.573,21,07,2015,no,Centaurea solstitialis,202,POINT (-122.698 38.573),1
1353,-122.706,38.575,21,07,2015,no,Centaurea solstitialis,202,POINT (-122.706 38.575),1
1354,-122.686,38.57,08,07,2015,no,Centaurea solstitialis,189,POINT (-122.686 38.57),1
1355,-122.69,38.571,03,07,2015,no,Centaurea solstitialis,184,POINT (-122.69 38.571),1
1356,-122.691,38.574,03,07,2015,no,Centaurea solstitialis,184,POINT (-122.691 38.574),1
1357,-122.69,38.572,03,07,2015,no,Centaurea solstitialis,184,POINT (-122.69 38.572),1
1358,-122.689,38.571,03,07,2015,no,Centaurea solstitialis,184,POINT (-122.689 38.571),1
1359,-122.689,38.572,03,07,2015,no,Centaurea solstitialis,184,POINT (-122.689 38.572),1
1360,-122.689,38.571,03,07,2015,no,Centaurea solstitialis,184,POINT (-122.689 38.571),1
1361,-122.694,38.576,18,07,2015,no,Centaurea solstitialis,199,POINT (-122.694 38.576),1
1362,-122.599,38.136,28,06,2015,no,Centaurea solstitialis,179,POINT (-122.599 38.136),1
1363,-122.58,37.914,03,07,2015,no,Centaurea solstitialis,184,POINT (-122.58 37.914),1
1364,-122.717,38.483,03,07,2015,no,Centaurea solstitialis,184,POINT (-122.717 38.483),1
1365,-122.663,38.217,20,07,2014,no,Centaurea solstitialis,201,POINT (-122.663 38.217),1
1366,-122.44,38.258,13,07,2014,no,Centaurea solstitialis,194,POINT (-122.44 38.258),1
1367,-122.686,38.566,16,08,2014,no,Centaurea solstitialis,228,POINT (-122.686 38.566),1
1368,-122.701,38.585,10,07,2014,no,Centaurea solstitialis,191,POINT (-122.701 38.585),1
1369,-122.69,38.584,16,07,2014,no,Centaurea solstitialis,197,POINT (-122.69 38.584),1
1370,-122.71,38.577,08,07,2014,no,Centaurea solstitialis,189,POINT (-122.71 38.577),1
1371,-122.711,38.577,09,07,2014,no,Centaurea solstitialis,190,POINT (-122.711 38.577),1
1372,-122.709,38.575,09,07,2014,no,Centaurea solstitialis,190,POINT (-122.709 38.575),1
1373,-122.584,38.397,08,06,2014,no,Centaurea solstitialis,159,POINT (-122.584 38.397),1
1374,-122.552,38.614,04,05,2014,no,Centaurea solstitialis,124,POINT (-122.552 38.614),1
1375,-123.03,38.709,11,09,2013,no,Centaurea solstitialis,254,POINT (-123.03 38.709),1
1376,-122.613,37.956,10,08,2013,no,Centaurea solstitialis,222,POINT (-122.613 37.956),1
1377,-122.695,38.576,16,07,2013,no,Centaurea solstitialis,197,POINT (-122.695 38.576),1
1378,-122.689,38.584,24,07,2013,no,Centaurea solstitialis,205,POINT (-122.689 38.584),1
1379,-122.689,38.584,23,07,2013,no,Centaurea solstitialis,204,POINT (-122.689 38.584),1
1380,-122.57,38.341,28,07,2013,no,Centaurea solstitialis,209,POINT (-122.57 38.341),1
1381,-122.689,38.573,16,07,2013,no,Centaurea solstitialis,197,POINT (-122.689 38.573),1
1382,-122.7,38.584,17,07,2013,no,Centaurea solstitialis,198,POINT (-122.7 38.584),1
1383,-122.573,38.454,10,07,2013,no,Centaurea solstitialis,191,POINT (-122.573 38.454),1
1384,-122.724,38.596,13,06,2013,no,Centaurea solstitialis,164,POINT (-122.724 38.596),1
